COUNTY	SUB_COUNTY	ZONE	SCHOOL_ID	SCHOOL	LDDs	FID
MAKUENI	MAKINDU	KIUNDUANI	206177	SYUMILE	43	11004
MANDERA	MANDERA CENTRAL	ELWAK	201854	FINCHARO	28	11005
MAKUENI	NZAUI	MULALA	206677	NDUUNDUNE A.I.C	62	11006
MAKUENI	KIBWEZI	MTITO-ANDEI	206032	MIKOMANI	148	11007
MAKUENI	KIBWEZI	MTITO-ANDEI	206036	MULU MUTISYA	5	11008
MAKUENI	MAKUENI	KILALA	206241	NTHUKULA	26	11009
MAKUENI	MBOONI EAST	KITETA	206375	SYUNGUNI	54	11010
MANDERA	MANDERA WEST	TAKABA	201983	TAKABA	239	11011
MAKUENI	NZAUI	MULALA	206678	NDWAANI	23	11012
MAKUENI	MAKINDU	MAKINDU	206193	MIKULULO	21	11013
MAKUENI	MUKAA	KIIMAKIU	206514	MULUMINI	100	11014
MAKUENI	NZAUI	KYEMUNDU	206642	NTHUNGUNI - MBITINI	23	11015
MAKUENI	MUKAA	KIIMAKIU	206519	TANGU	47	11016
MANDERA	LAFEY	LAFEY	201825	LAFEY BOARDING	90	11017
MAKUENI	MBOONI EAST	KITETA	206371	NGAA - KITETA	40	11018
MAKUENI	KIBWEZI	KIBWEZI/KIBWEZI	205975	MIKUYUNI	84	11019
MAKUENI	MBOONI EAST	KITETA	206366	MULUTI	33	11020
MAKUENI	KIBWEZI	MTITO-ANDEI	206039	NTHUNGUNI D.E.B	56	11021
MAKUENI	KIBWEZI	KIBWEZI/KIBWEZI	205979	THANGE	73	11022
MANDERA	MANDERA CENTRAL	EL-WAK	201835	AL-UWEIS	142	11023
MAKUENI	NZAUI	MATILIKU	206655	NGAA - MATILIKU	52	11024
MAKUENI	MBOONI EAST	KATANGINI	206330	MILILUNI	21	11025
MAKUENI	MBOONI WEST	KITHUNGO	206433	MUMANI	32	11026
MAKUENI	KILUNGU	NUNGUNI	206132	NTHUNGUNI S.A	31	11027
MAKUENI	KATHONZWENI	KATHONZWENI	205851	THAVU	34	11028
MANDERA	MANDERA EAST	CENTRAL ME	201880	KAMOR	129	11029
MAKUENI	MBOONI EAST	WAIA	206399	NGAAKAA	31	11030
MAKUENI	KIBWEZI	KATHYAKA	205953	MILU	13	11031
MAKUENI	KATHONZWENI	MAVINDINI	205913	MUMBEENI	22	11032
MAKUENI	MBOONI EAST	WAIA	206401	NTHUNTHINI	29	11033
MAKUENI	NZAUI	MWEINI	206710	THITHI	45	11034
MANDERA	MANDERA NORTH	AS-HABITO	201918	KALICHA	85	11035
MAKUENI	MUKAA	KIIMAKIU	206517	NGAAMBA	29	11036
MAKUENI	KIBWEZI	MTITO-ANDEI	206033	MISANI	11	11037
MAKUENI	KILUNGU	ILIMA	206094	MUMBUNI	44	11038
MAKUENI	KILUNGU	NUNGUNI	206133	NUNGUNI	65	11039
MAKUENI	MAKUENI	KEE	206222	THOMA	27	11040
MANDERA	BANISA	BANISA	201790	BANISA	117	11041
MAKUENI	MBOONI WEST	KITUNDU	206449	NGAANI S.A	47	11042
MAKUENI	MBOONI WEST	KITHUNGO	206437	NGAI HGM	27	11043
MAKUENI	KIBWEZI	KATHYAKA	205956	NGAIKINI	39	11044
MAKUENI	MAKINDU	KIBOKO/MAKINDU	206152	NGAKAA	39	11045
MAKUENI	MUKAA	MUMELA	206588	NGALANA	18	11046
MAKUENI	MBOONI EAST	KALAWA	206318	NGAMU	20	11047
MAKUENI	NZAUI	MWEINI	206708	NGANGANI	22	11048
MAKUENI	NZAUI	MULALA	206679	NGELENGE	24	11049
MAKUENI	KIBWEZI	MTITO-ANDEI	206037	NGILANI	12	11050
MAKUENI	MBOONI EAST	KALAWA	206319	NGILUNI - KALAWA	34	11051
MAKUENI	MAKUENI	KEE	206219	NGILUNI - KEE	18	11052
MAKUENI	MBOONI EAST	KITETA	206372	NGILUNI - KITETA	13	11053
MAKUENI	KIBWEZI	MTITO-ANDEI	206038	NGILUNI D.E.B	18	11054
MAKUENI	NZAUI	MATILIKU	206656	NG'OI	37	11055
MAKUENI	KIBWEZI	KIBWEZI/KIBWEZI	205977	NGOKOLANI	50	11056
MAKUENI	KATHONZWENI	KATHONZWENI	205849	NGOMANO - KATHONZWENI	17	11057
MAKUENI	MAKINDU	KIBOKO/MAKINDU	206153	NGOMANO - KIBOKO	23	11058
MAKUENI	KIBWEZI	NTHONGONI	206075	NGO'MANO D.E.B	33	11059
MAKUENI	KATHONZWENI	KITISE	205895	NGOMENI	24	11060
MAKUENI	NZAUI	ITHUMBA	206604	NGONGWENI	14	11061
MAKUENI	MUKAA	MUMELA	206589	NGILUNI - MUMELA	18	11062
MAKUENI	MAKUENI	MULANI	206276	NGOSINI	24	11063
MAKUENI	NZAUI	KYEMUNDU	206641	NGOTO	32	11064
MAKUENI	NZAUI	KALAMBA	206624	NGUKUNI - KALAMBA	28	11065
MAKUENI	MAKINDU	MAKINDU	206195	NGUKUNI - MAKINDU	37	11066
MAKUENI	KIBWEZI	KAMBU	205930	NGULUNI D.E.B	40	11067
MAKUENI	MAKUENI	KEE	206220	NGULUNI H.G.M	70	11068
MAKUENI	NZAUI	MATILIKU	206657	NGULWA	25	11069
MAKUENI	MUKAA	MUMELA	206584	MUMELA	25	11070
MAKUENI	KILUNGU	KILUNGU	206115	THOMEANDU	42	11071
MAKUENI	KILUNGU	NUNGUNI	206134	NYAANI	38	11072
MAKUENI	KATHONZWENI	KITISE	205892	MUNATHI	35	11073
MAKUENI	MUKAA	MUKAA	206568	THUMBI	15	11074
MAKUENI	KIBWEZI	KATHYAKA	205958	NYAYO	32	11075
MAKUENI	KATHONZWENI	KATHONZWENI	205847	MISEKE	26	11076
MAKUENI	MAKUENI	MUKUYUNI	206256	MUNGELI	46	11077
MANDERA	MANDERA WEST	TAKABA	201953	DANDU	109	11078
MAKUENI	MBOONI EAST	KATANGINI	206338	THWAKE	31	11079
MAKUENI	MAKINDU	KIBOKO/MAKINDU	206155	NZAIKONI	26	11080
MAKUENI	KIBWEZI	NGWATA	206052	MISUUNI	46	11081
MAKUENI	NZAUI	MATILIKU	206653	MUNGETHEELE	20	11082
MANDERA	BANISA	BANISA	201795	DERKALE	87	11083
MAKUENI	KIBWEZI	MASONGALENI	206016	TISYA	14	11084
MAKUENI	KIBWEZI	KAMBU	205932	NZAMBANI	58	11085
MAKUENI	KIBWEZI	MTITO-ANDEI	206034	MITAMBONI	41	11086
MAKUENI	NZAUI	KYEMUNDU	206639	MUNGYANI	35	11087
MANDERA	BANISA	BANISA	201801	GESREBKI	80	11088
MAKUENI	MBOONI WEST	TULIMANI	206501	TULIMANI	53	11089
MAKUENI	KIBWEZI	KIBWEZI/KIBWEZI	205978	NZAVONI	18	11090
MAKUENI	MAKINDU	KIBOKO/MAKINDU	206149	MITENDEU	30	11091
MAKUENI	MAKUENI	KEE	206214	MUNYUNI	58	11092
MANDERA	BANISA	BANISA	201807	MERILE	64	11093
MAKUENI	MBOONI EAST	KITETA	206376	TULYA	35	11094
MAKUENI	NZAUI	KALAMBA	206625	NZEENI	50	11095
MAKUENI	NZAUI	KYEMUNDU	206637	MITHINI	47	11096
MAKUENI	MAKUENI	MULANI	206274	MUNYUNI WOTE	44	11097
MANDERA	BANISA	BANISA	201811	YATTANI	72	11098
MAKUENI	MAKINDU	KIUNDUANI	206178	TUNGUNI	36	11099
MAKUENI	MUKAA	KIIMAKIU	206518	NZEVENI - KIIMAKIU	36	11100
MAKUENI	MBOONI EAST	WAIA	206395	MITHUMO	27	11101
MAKUENI	MBOONI WEST	KITHUNGO	206434	MUNYUUKA	38	11102
MANDERA	BANISA	BANISA	201796	DIRIB BOR	77	11103
MAKUENI	KILUNGU	NUNGUNI	206135	TUSUNINI	34	11104
MAKUENI	MBOONI WEST	MBOONI	206481	NZEVENI A.I.C	46	11105
MAKUENI	NZAUI	ITHUMBA	206599	MITHUMONI	29	11106
MAKUENI	MUKAA	KISIKEU	206543	MUSAANI	51	11107
MANDERA	BANISA	BANISA	201798	EYMOLE	95	11108
MANDERA	BANISA	BANISA	201806	LULIS	60	11109
MANDERA	BANISA	BANISA	201792	CHIE HAJI MOHAMED	58	11110
MANDERA	BANISA	BANISA	201804	KOROBO ABERO	80	11111
MANDERA	BANISA	KILIWEHIRI	201813	DAKA BOR	30	11112
MANDERA	MANDERA WEST	TAKABA	201957	DIDKURO	96	11113
MANDERA	MANDERA WEST	TAKABA	201954	DARWED	168	11114
MANDERA	MANDERA WEST	TAKABA	201961	GAGABA	105	11115
MANDERA	MANDERA WEST	TAKABA	201974	KUBIHALO	58	11116
MANDERA	MANDERA WEST	TAKABA	201979	ROCKY HILL	120	11117
MANDERA	MANDERA WEST	TAKABA	201959	EL-BOFA	75	11118
MANDERA	MANDERA WEST	TAKABA	201970	KARSAHAMA	74	11119
MANDERA	MANDERA WEST	TAKABA	201981	SAMBUR	105	11120
MANDERA	MANDERA WEST	TAKABA	201972	KOTKOTO	97	11121
MANDERA	MANDERA WEST	TAKABA	201984	TESO RAMO	71	11122
MANDERA	MANDERA WEST	TAKABA	201960	EL-DANABA	84	11123
MANDERA	MANDERA WEST	TAKABA	201971	KOBADADI	64	11124
MANDERA	MANDERA WEST	TAKABA	201985	WANGAIDAHAN	96	11125
MANDERA	MANDERA WEST	TAKABA	201962	GAMBELA	181	11126
MANDERA	MANDERA WEST	TAKABA	201965	HADA	87	11127
MANDERA	MANDERA WEST	TAKABA	201958	DOBU	85	11128
MANDERA	MANDERA WEST	TAKABA	201980	SAKE	63	11129
MANDERA	MANDERA WEST	TAKABA	201947	ALOKOBA	65	11130
MANDERA	MANDERA WEST	TAKABA	201982	SUKELA	107	11131
MANDERA	MANDERA WEST	TAKABA	201976	OGODE	75	11132
MAKUENI	KILUNGU	KILUNGU	206112	MUSALALA	55	11133
MAKUENI	MAKUENI	MUKUYUNI	206255	MITING'ANI	34	11134
MAKUENI	KATHONZWENI	KITHUKI	205868	NZEVENI D.E.B	42	11135
MAKUENI	MBOONI WEST	KALAWANI	206416	MUSAU IMALE	60	11136
MAKUENI	KIBWEZI	MASONGALENI	206008	MITONGUNI	26	11137
MAKUENI	MAKUENI	MULANI	206278	NZIU	40	11138
MAKUENI	NZAUI	MULALA	206680	TUTINI	58	11139
MAKUENI	MAKINDU	MAKINDU	206194	MUSINGINI	38	11140
MAKUENI	KIBWEZI	NGWATA	206053	MITOONI	16	11141
MAKUENI	KIBWEZI	MTITO-ANDEI	206040	NZOILA	44	11142
MAKUENI	MBOONI WEST	KALAWANI	206421	TUTUTHA	55	11143
MAKUENI	MBOONI WEST	KALAWANI	206417	MUSOA	68	11144
MAKUENI	MBOONI EAST	WAIA	206396	MITUVU	31	11145
MAKUENI	MAKUENI	MUKUYUNI	206259	NZOUNI	47	11146
MAKUENI	KATHONZWENI	MAVINDINI	205915	UIINI	58	11147
MAKUENI	MBOONI EAST	KITETA	206367	MUSUNGUU	30	11148
MAKUENI	KIBWEZI	MASONGALENI	206009	MIUMONI	30	11149
MAKUENI	KIBWEZI	MAIKUU	205994	NZOUNI - MAIKUU	30	11150
MAKUENI	MBOONI WEST	MBOONI	206483	UKALA	43	11151
MAKUENI	MBOONI WEST	KALAWANI	206418	MUTAKI	42	11152
MAKUENI	MBOONI WEST	MBOONI	206472	MIUUSINI	29	11153
MAKUENI	KATHONZWENI	KITHUKI	205869	NZOUNI D.E.B	17	11154
MAKUENI	MAKUENI	MUKUYUNI	206260	UKIA	46	11155
MAKUENI	MBOONI EAST	KALAWA	206315	MUTANDA - KALAWA	16	11156
MAKUENI	KIBWEZI	KAMBU	205928	MOLEMUNI	78	11157
MAKUENI	MBOONI WEST	KITUNDU	206451	NZUENI - KITUNDU	38	11158
MAKUENI	KATHONZWENI	KATHONZWENI	205852	UKOKOLANI	13	11159
MAKUENI	NZAUI	MUTYAMBUA	206694	MUTANDA - MBITINI	36	11160
MAKUENI	MBOONI EAST	KATANGINI	206331	MUAANI	22	11161
MAKUENI	MAKUENI	WOTE	206297	NZUENI - WOTE	43	11162
MAKUENI	KIBWEZI	MASONGALENI	206017	ULILINZI	44	11163
MAKUENI	KILUNGU	NUNGUNI	206128	MUTANDA H.G.M	24	11164
MAKUENI	MBOONI EAST	KALAWA	206313	MUAMBANI - KALAWA	24	11165
MAKUENI	KILUNGU	KILUNGU	206114	NZUKINI	30	11166
MAKUENI	MUKAA	KIIMAKIU	206520	ULU	68	11167
MAKUENI	MAKINDU	KIUNDUANI	206169	MUTANTHEEU	10	11168
MAKUENI	MAKUENI	WOTE	206291	MUAMBANI D.E.B	31	11169
MAKUENI	KIBWEZI	KAMBU	205933	NZWII	30	11170
MAKUENI	MBOONI WEST	KITUNDU	206453	UMA	32	11171
MAKUENI	MBOONI EAST	KATANGINI	206333	MUTEMBUKU	26	11172
MAKUENI	NZAUI	KYEMUNDU	206638	MUAMBWANI	24	11173
MAKUENI	NZAUI	ITHUMBA	206600	MUANGENI	24	11174
MAKUENI	KATHONZWENI	KITHUKI	205866	MUANGENI - KITHUKI	19	11175
MAKUENI	KIBWEZI	MASONGALENI	206010	MUANGENI D.E.B	28	11176
MAKUENI	MUKAA	MUMELA	206583	MUANGINI	56	11177
MAKUENI	MUKAA	KISIKEU	206542	MUANI	24	11178
MAKUENI	MUKAA	MUKAA	206564	MUATHA	18	11179
MAKUENI	KIBWEZI	KIBWEZI/KIBWEZI	205976	MUATINI	66	11180
MAKUENI	MAKUENI	KILALA	206239	MUIU D.E.B	40	11181
MAKUENI	KILUNGU	KILUNGU	206113	MUTHETHE	58	11182
MAKUENI	KIBWEZI	KAMBU	205929	MUTHINGINI	60	11183
MAKUENI	MAKUENI	MUKUYUNI	206257	MUTHINI	50	11184
MAKUENI	MUKAA	MUKAA	206566	MUTHITHA	9	11185
MAKUENI	KIBWEZI	MAIKUU	205992	MUTHUNGUE	18	11186
MAKUENI	MBOONI EAST	WAIA	206402	SAKAI	17	11187
MAKUENI	MAKINDU	KIUNDUANI	206175	SEKELENI	29	11188
MAKUENI	MAKUENI	MULANI	206279	SENDA WOTE	24	11189
MAKUENI	MAKUENI	MULANI	206280	SIA	14	11190
MAKUENI	KIBWEZI	KAMBU	205934	SILANGA	44	11191
MAKUENI	KATHONZWENI	KATHONZWENI	205853	UN'GATANI	10	11192
MAKUENI	MBOONI EAST	KATANGINI	206339	UNYEEO	17	11193
MAKUENI	MBOONI EAST	WAIA	206404	USALALA	31	11194
MAKUENI	KIBWEZI	MAIKUU	205995	USALAMA	51	11195
MAKUENI	MAKUENI	MUKUYUNI	206261	UTAATI	37	11196
MAKUENI	KIBWEZI	KATHYAKA	205959	UTAFITI DAY/BOARDING	17	11197
MAKUENI	MBOONI WEST	KITUNDU	206454	UTANGWA A.I.C	58	11198
MAKUENI	MBOONI WEST	KITUNDU	206455	UTANGWA HGM	28	11199
MAKUENI	NZAUI	MULALA	206681	UTHANGATHI	23	11200
MANDERA	MANDERA WEST	TAKABA	201952	BURDURAS	108	11201
MANDERA	MANDERA CENTRAL	EL-WAK	201843	DIDOW	15	11202
MANDERA	MANDERA CENTRAL	EL-WAK	201837	BOREHOLE II	80	11203
MANDERA	MANDERA CENTRAL	EL-WAK	201838	BURMAYO	55	11204
MANDERA	MANDERA CENTRAL	EL-WAK	201848	ELHAGARSU	123	11205
MANDERA	MANDERA CENTRAL	EL-WAK	201851	ELWAK D.E.B	92	11206
MANDERA	MANDERA CENTRAL	EL-WAK	201852	ELWAK GIRLS	54	11207
MANDERA	MANDERA CENTRAL	EL-WAK	201857	HAJJ ABBAS	15	11208
MANDERA	MANDERA CENTRAL	EL-WAK	201863	QALANQALESA	56	11209
MANDERA	MANDERA CENTRAL	EL-WAK	201864	QARSADAMU	35	11210
MANDERA	MANDERA NORTH	AS-HABITO	201910	AWARA	29	11211
MANDERA	MANDERA NORTH	AS-HABITO	201928	RHAMU DIMTU	118	11212
MANDERA	MANDERA NORTH	AS-HABITO	201911	BARWAQO	69	11213
MANDERA	MANDERA NORTH	AS-HABITO	201932	YABICHO	43	11214
MANDERA	MANDERA NORTH	AS-HABITO	201926	ORGORWEIN	40	11215
MANDERA	MANDERA NORTH	AS-HABITO	201917	GUTICHA	54	11216
MANDERA	MANDERA NORTH	AS-HABITO	201925	MUKUTANO	22	11217
MANDERA	MANDERA NORTH	AS-HABITO	201923	LIBIIN NOMADI	30	11218
MANDERA	MANDERA NORTH	AS-HABITO	201921	KULMIYE	35	11219
MANDERA	MANDERA NORTH	RHAMU	201940	RHAMU ARID ZONE	87	11220
MANDERA	MANDERA NORTH	RHAMU	201936	GIRISSA	62	11221
MANDERA	MANDERA NORTH	RHAMU	201938	JABIBAR	51	11222
MANDERA	MANDERA NORTH	RHAMU	201942	SHANGALLA	51	11223
MANDERA	MANDERA NORTH	RHAMU	201937	ISAKORA	45	11224
MANDERA	MANDERA CENTRAL	EL-WAK	201840	CHIROLE	59	11225
MANDERA	MANDERA CENTRAL	EL-WAK	201833	AL-ROWDHA INTEGRATED	85	11226
MANDERA	MANDERA CENTRAL	EL-WAK	201834	AL-UTEIBI	137	11227
MANDERA	MANDERA CENTRAL	EL-WAK	201839	CHACHABOLE	39	11228
MANDERA	MANDERA CENTRAL	EL-WAK	201842	DAUDER	26	11229
MANDERA	MANDERA CENTRAL	EL-WAK	201846	ELELE	30	11230
MANDERA	MANDERA CENTRAL	EL-WAK	201865	QURAMATHOW	30	11231
MANDERA	MANDERA CENTRAL	EL-WAK	201867	SHIMBIR FATUMA	153	11232
MANDERA	MANDERA CENTRAL	EL-WAK	201869	UDOLE	52	11233
MARSABIT	MARSABIT	KARARE	202089	LEYAI	39	11234
MANDERA	MANDERA CENTRAL	EL-WAK	201860	KUTAYU	67	11235
MANDERA	MANDERA CENTRAL	EL-WAK	201870	WARGADUD	112	11236
MANDERA	MANDERA EAST	CENTRAL ME	201873	BARWAQA	84	11237
MANDERA	MANDERA EAST	CENTRAL ME	201874	BORDER POINT 1	62	11238
MANDERA	MANDERA EAST	CENTRAL ME	201875	BULLA-MPYA	215	11239
MANDERA	MANDERA EAST	CENTRAL ME	201877	FAREY	53	11240
MANDERA	MANDERA EAST	CENTRAL ME	201882	KARO	30	11241
MANDERA	MANDERA EAST	CENTRAL ME	201883	KHADIJA GIRLS	45	11242
MANDERA	MANDERA EAST	CENTRAL ME	201886	MANDERA BOYS TOWN	100	11243
MANDERA	MANDERA EAST	CENTRAL ME	201887	MANDERA BURUBURU	68	11244
MANDERA	MANDERA EAST	CENTRAL ME	201888	MANDERA TOWNSHIP	161	11245
MANDERA	MANDERA EAST	CENTRAL ME	201890	QUMBISO	35	11246
MANDERA	MANDERA EAST	CENTRAL ME	201891	SAROHINDI	40	11247
MANDERA	MANDERA EAST	CENTRAL ME	201892	TAWAKAL	110	11248
MANDERA	MANDERA NORTH	AS-HABITO	201915	GARSE	38	11249
MANDERA	MANDERA NORTH	AS-HABITO	201924	MAROTHILE	57	11250
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202705	D.E.B CHAARIA	35	11251
MANDERA	MANDERA NORTH	AS-HABITO	201916	GOFA	33	11252
MANDERA	MANDERA NORTH	AS-HABITO	201931	SHIRSHIR	38	11253
MERU	IMENTI SOUTH	IGOJI	202573	KIAMWERI	15	11254
MARSABIT	MOYALE	BUTIYE	202098	HADESA	31	11255
MERU	IGEMBE SOUTH	AMUNGENTI	202399	AMWAMBA	126	11256
MANDERA	MANDERA WEST	TAKABA	201949	ARGESA	67	11257
MARSABIT	MOYALE	BUTIYE	202101	HOLALE	20	11258
MARSABIT	MOYALE	BUTIYE	202103	KATE	46	11259
MANDERA	MANDERA CENTRAL	EL-WAK	201836	BOJI GARSE	35	11260
MERU	IMENTI SOUTH	IGOJI	202583	MITUUNE	16	11261
MARSABIT	MOYALE		202109	MOYALE SPECIAL SCH. FOR HEARING IMPAIRED	0	11262
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202706	GACURU MCK	18	11263
MARSABIT	MOYALE	BUTIYE	202112	ODDA	53	11264
MANDERA	MANDERA CENTRAL	EL-WAK	201859	IRRESUK	35	11265
MERU	IMENTI SOUTH	IGOJI	202588	MURINGOMBAINE	20	11266
MANDERA	MANDERA WEST	TAKABA	201964	GUTOLE	79	11267
MERU	IMENTI NORTH	MUNICIPALITY	202504	KAAGA	63	11268
MARSABIT	MOYALE	GURUMESA	202120	HEILU	188	11269
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202735	PCEA GIKUURU	44	11270
MARSABIT	MOYALE	BUTIYE	202113	TESO	48	11271
MANDERA	MANDERA CENTRAL	EL-WAK	201862	NYATALIO	32	11272
MERU	IMENTI SOUTH	IGOJI	202589	MURIRU	21	11273
MANDERA	MANDERA WEST	TAKABA	201951	BOLOWLE	116	11274
MERU	IMENTI SOUTH	NKUBU	202669	KIGANE	67	11275
MARSABIT	MOYALE	GURUMESA	202122	SESSI	56	11276
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202708	GATUATINE	32	11277
MARSABIT	MOYALE	BUTIYE	202114	WATITI	24	11278
MANDERA	MANDERA EAST	CENTRAL ME	201872	ARESA	112	11279
MERU	IMENTI SOUTH	IGOJI	202577	KINORO	21	11280
MANDERA	MANDERA WEST	TAKABA	201969	KARSA DIMA	80	11281
MERU	TIGANIA EAST	ANKAMIA	202773	ANKAMIA	101	11282
MARSABIT	MOYALE	GURUMESA	202124	ST. MARY'S	112	11283
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202712	KANYWEE	29	11284
MARSABIT	MOYALE	BUTIYE	202094	FUNANYATTA	35	11285
MANDERA	MANDERA EAST	CENTRAL ME	201876	DAUA INTEGRATED	128	11286
MERU	IMENTI SOUTH	IGOJI	202586	MUKUCIUNE	25	11287
MANDERA	MANDERA WEST	TAKABA	201956	DIDKOBA	45	11288
MERU	IGEMBE NORTH	A/KIONGO	202313	LUCIUTI	100	11289
MARSABIT	CHALBI	MAIKONA	202002	RAGE	27	11290
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202713	KAONGO	20	11291
MARSABIT	LAISAMIS	LAISAMIS	202030	LONTOLIO	30	11292
MANDERA	MANDERA EAST	CENTRAL ME	201884	KOROMEY	30	11293
MERU	IMENTI SOUTH	IGOJI	202587	MUREMBU	25	11294
MANDERA	MANDERA WEST	TAKABA	201950	BACHILE	51	11295
MERU	BUURI	BUURI	202243	D.E.B NCOROIBORO	48	11296
MARSABIT	CHALBI	NORTH HORR	202013	QORRA	33	11297
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202715	KARIAKANGOGO	16	11298
MARSABIT	LAISAMIS	LAISAMIS	202033	MERILLE	44	11299
MANDERA	MANDERA EAST	KHALALIO	201897	BELLA	60	11300
MERU	IMENTI SOUTH	IGOJI	202578	KIRERU	25	11301
MANDERA	MANDERA CENTRAL	EL-WAK	201868	TINFA	35	11302
MERU	IGEMBE SOUTH	AMUNGENTI	202434	TIIRA	252	11303
MERU	IMENTI SOUTH	IGOJI	202598	ST. JUDE K.K	57	11304
MERU	TIGANIA WEST	AKITHI	202886	KK LUMBI	71	11305
MERU	MERU CENTRAL	ABOTHUGUCI/CENTRAL	202689	MCS MARIENE	40	11306
MERU	IMENTI NORTH	IMENTI NORTH MUN.	202511	MWIRINE	48	11307
MERU	IMENTI NORTH	MIERU EAST	202530	MULATHANKARI	40	11308
MERU	IMENTI NORTH	IMENTI NORTH MUN.	202499	GACHUA	30	11309
MERU	IMENTI NORTH	IMENTI NORTH MUN.	202500	GIANTUNE	35	11310
MERU	IMENTI NORTH	IMENTI NORTH MUN.	202508	MERU MUSLIM	24	11311
MERU	IMENTI NORTH	IMENTI NORTH MUN.	202509	MERU PRY	25	11312
MERU	IMENTI NORTH	IMENTI NORTH MUN.	202496	BISHOP LAWI IMATHIU	16	11313
MERU	IMENTI NORTH	IMENTI NORTH MUN.	202506	KINORU	35	11314
MERU	IMENTI NORTH	MIERU EAST	202517	GICHUNGE	28	11315
MERU	IMENTI NORTH	MIERU EAST	202519	KARIMAGANTWIKO	30	11316
MERU	IMENTI NORTH	MIERU EAST	202526	MCS MBEU	36	11317
MERU	IMENTI NORTH	MIERU EAST	202521	KATHIRUNE	31	11318
MERU	IMENTI NORTH	MIERU EAST	202533	NGIINE	36	11319
MERU	IMENTI NORTH	MIERU EAST	202523	KITHOKA	40	11320
MERU	IMENTI NORTH	MIERU EAST	202529	MUKONGORONE	28	11321
MERU	IMENTI NORTH	MIERU EAST	202531	MUNITHU	26	11322
MERU	IMENTI NORTH	MIERU EAST	202532	NDIINE	31	11323
MERU	IMENTI NORTH	MIERU EAST	202535	NTANI	26	11324
MERU	IMENTI NORTH	MIERU EAST	202538	RURIINE	16	11325
MERU	IMENTI NORTH	MIERU EAST	202527	MCS MBUUTA	11	11326
MERU	IMENTI NORTH	MIERU EAST	202516	D.E.B MBIRIKENE	20	11327
MERU	IMENTI NORTH	MIERU EAST	202513	C.C.M CIOTHIRAI	28	11328
MERU	IMENTI NORTH	MIERU EAST	202514	C.C.M GIAKI	33	11329
MERU	IMENTI SOUTH	IGOJI	202557	D.E.B GEETO	28	11330
MERU	IMENTI SOUTH	IGOJI	202558	GAKUMUKUMU	10	11331
MERU	IMENTI SOUTH	IGOJI	202560	GATUNTUNE	35	11332
MERU	IMENTI SOUTH	IGOJI	202561	GAUKUNE	17	11333
MERU	IMENTI SOUTH	IGOJI	202562	GIKURUNE	22	11334
MERU	IMENTI SOUTH	IGOJI	202563	GITINE	35	11335
MERU	IMENTI SOUTH	IGOJI	202565	KAGUMONE	32	11336
MERU	IMENTI SOUTH	IGOJI	202566	KAREGI	22	11337
MERU	IMENTI SOUTH	IGOJI	202567	KAROE	33	11338
MERU	IMENTI SOUTH	IGOJI	202572	KATHUGUYA	15	11339
MERU	IMENTI SOUTH	IGOJI	202585	MUKARAGATINE	22	11340
MERU	IMENTI SOUTH	IGOJI	202591	MUUNGU	23	11341
MERU	IMENTI SOUTH	IGOJI	202564	IGOJI	37	11342
MERU	IMENTI SOUTH	IGOJI	202590	MUTUNGURU	36	11343
MERU	IMENTI SOUTH	IGOJI	202596	RURAMA	18	11344
MERU	IMENTI SOUTH	IGOJI	202602	UCHIMA	14	11345
MERU	IMENTI SOUTH	IGOJI	202570	KATHIGIRI MIXED BOARD	2	11346
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202720	KIIJA	36	11347
MERU	IMENTI SOUTH	IGOJI	202571	KATHIGU	25	11348
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202716	KARINGENE	37	11349
MARSABIT	MOYALE	BUTIYE	202111	NANA	95	11350
MERU	IMENTI SOUTH	IGOJI	202576	KIITHWA	26	11351
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202727	MUJWA	22	11352
MANDERA	MANDERA EAST	KHALALIO	201898	BULLA HAJI	21	11353
MARSABIT	MOYALE	BUTIYE	202099	HAROSA	55	11354
MARSABIT	MOYALE	GURUMESA	202117	AL-KHULFAU RASHIDIN	152	11355
MANDERA	BANISA	BANISA	201809	TARAMA	61	11356
MERU	IMENTI SOUTH	IGOJI	202582	MIRURIIRI	26	11357
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202729	NGEENE	31	11358
MANDERA	MANDERA EAST	KHALALIO	201899	BUR ABOR	65	11359
MARSABIT	MOYALE	BUTIYE	202105	KURO GIRLS	30	11360
MARSABIT	MOYALE	GURUMESA	202119	DADACH LAKOLE	38	11361
MANDERA	BANISA	BANISA	201793	CHIRACHA	64	11362
MERU	IMENTI SOUTH	IGOJI	202574	KIANDUNGU	30	11363
MERU	MERU CENTRAL	ABOTHUGUCI/EAST	202730	NG'ONGA	28	11364
MANDERA	MANDERA EAST	KHALALIO	201900	DARIKA	50	11365
