,address,cars,bluecar_counter,utilib_counter,utilib_1.4_counter,charge_slots,charging_status,city,id,kind,geo_point,postal_code,public_name,rental_status,slots,station_type,year,month,day,hour,minute
3710,39 rue du port ã  l'anglais,2,2,1,0,0,nonexistent,alfortville,alfortville-portalanglais-39,station,"48.8056173, 2.4144555",94140,alfortville/port ã  l'anglais/39,operational,1,station,2018,4,4,9,59
3711,188 boulevard saint-germain,0,0,0,0,0,operational,paris,paris-saintgermain-188,station,"48.85461, 2.329982",75007,paris/saint-germain/188,operational,2,station,2018,4,7,22,22
3712,1bis rue ravignan,3,3,0,0,0,operational,paris,paris-ravignan-1,station,"48.8850802, 2.3375536",75018,paris/ravignan/1,operational,0,station,2018,4,7,20,12
3713,1 rue dante,1,1,0,0,0,nonexistent,paris,paris-dante-1,station,"48.8513879, 2.3472476",75005,paris/dante/1,operational,3,station,2018,4,2,5,42
3714,161 boulevard bineau,0,0,0,0,0,nonexistent,neuilly-sur-seine,neuillysurseine-bineau-161,station,"48.8908845, 2.270197",92200,neuilly-sur-seine/bineau/161,broken,0,station,2018,4,3,7,42
3715,5 boulevard vincent raspail,6,6,0,0,0,nonexistent,nanterre,nanterre-vincentraspail-5,station,"48.8963559, 2.2076635",92000,nanterre/vincent raspail/5,operational,0,station,2018,4,9,20,24
3716,1 rue du moutier,3,3,0,0,0,nonexistent,saint-ouen,saintouen-moutier-1,station,"48.9178855, 2.3323373",93400,saint-ouen/moutier/1,operational,0,station,2018,4,8,0,19
3717,72 avenue jean jaurã¨s,1,1,0,0,0,nonexistent,meudon,meudon-jeanjaures-72,station,"48.8084458, 2.2410936",92190,meudon/jean jaurã¨s/72,operational,4,station,2018,4,2,4,16
3718,4 avenue jean jaurã¨s,0,0,0,0,0,nonexistent,charenton-le-pont,charentonlepont-jeanjaures-4,space,"48.82214, 2.413997",94220,charenton-le-pont/jean jaurã¨s/4,operational,0,full_station,2018,4,8,16,19
3719,5 rue emile zola,0,0,0,0,0,nonexistent,limeil-brã©vannes,limeilbrevannes-emilezola-5,station,"48.7486341, 2.4788056",94450,limeil-brã©vannes/emile zola/5,broken,0,station,2018,4,1,7,33
3720,33 route du pavã© des gardes,2,2,0,0,0,nonexistent,chaville,chaville-pavedesgardes-33,station,"48.80551, 2.184925",92370,chaville/pavã© des gardes/33,operational,4,station,2018,4,3,5,4
3721,56 rue des plantes,0,0,0,0,1,operational,paris,paris-plantes-56,station,"48.8283698, 2.3216963",75014,paris/plantes/56,operational,4,station,2018,4,3,10,54
3722,18 rue perrã©e,1,1,0,2,0,operational,paris,paris-perree-18,station,"48.86502, 2.360503",75003,paris/perrã©e/18,operational,1,station,2018,4,4,3,56
3723,39 avenue de la rã©publique,0,0,0,0,0,nonexistent,arcueil,arcueil-republique-39,space,"48.807283, 2.3339929",94110,arcueil/rã©publique/39,operational,3,full_station,2018,4,4,16,56
3724,40 rue du docteur variot,6,6,0,0,0,nonexistent,rosny-sous-bois,rosnysousbois-variot-40,station,"48.8798646, 2.4931178",93110,rosny-sous-bois/variot/40,operational,0,station,2018,4,5,13,17
3725,1 rue jean monnet,3,3,0,0,0,nonexistent,nogent-sur-marne,nogentsurmarne-jeanmonnet-1,space,"48.8383861, 2.4934423",94130,nogent-sur-marne/jean monnet/1,operational,3,full_station,2018,4,9,14,8
3726,73 rue de rome,2,2,0,0,1,operational,paris,paris-rome-73,station,"48.881834, 2.32056",75008,paris/rome/73,operational,3,station,2018,4,3,10,12
3727,42 bis avenue georges mandel,0,0,0,0,1,operational,paris,paris-georgesmandel-42,station,"48.8639536, 2.2806137",75016,paris/georges mandel/42,operational,5,station,2018,4,3,6,26
3728,19 rue ãmile duclaux,3,3,0,0,1,operational,paris,paris-emileduclaux-19,station,"48.842111, 2.3091306",75015,paris/ãmile duclaux/19,operational,2,station,2018,4,1,17,56
3729,137 rue de la pompe,1,1,1,0,0,operational,paris,paris-pompe-137,station,"48.867315, 2.280347",75016,paris/pompe/137,operational,2,station,2018,4,8,5,18
3730,98 boulevard murat,0,0,0,0,2,operational,paris,paris-murat-98,station,"48.8389361, 2.2567427",75016,paris/murat/98,operational,4,station,2018,4,7,20,35
3731,2 rue de la coussaye,6,6,0,0,0,nonexistent,enghien-les-bains,enghienlesbains-coussaye-2,station,"48.966392, 2.3016471",95880,enghien-les-bains/coussaye/2,operational,0,station,2018,4,8,16,9
3732,170 boulevard pereire,3,3,0,0,0,operational,paris,paris-pereire-170,station,"48.8824249, 2.2922036",75017,paris/pereire/170,operational,1,station,2018,4,3,11,58
3733,23 quai aux fleurs,3,3,0,0,1,operational,paris,paris-quaiauxfleurs-23,station,"48.8548459, 2.3505278",75004,paris/fleurs/23,operational,2,station,2018,4,3,12,2
3734,2 rue mayet,0,0,0,0,0,broken,paris,paris-mayet-2,station,"48.8473691, 2.3182091",75006,paris/mayet/2,operational,4,station,2018,4,2,9,10
3735,7 rue paul painlevã©,0,0,0,0,0,operational,paris,paris-paulpainleve-7,station,"48.8499024, 2.3444286",75005,paris/paul painlevã©/7,operational,3,station,2018,4,2,16,38
3736,181 quater avenue de clichy,4,4,0,0,0,nonexistent,paris,paris-clichy-181,station,"48.89351, 2.314814",75017,paris/clichy/181,operational,0,station,2018,4,5,1,35
3737,77 rue jean de la fontaine,4,4,0,0,0,nonexistent,paris,paris-jeandelafontaine-77,station,"48.8487919, 2.2661693",75016,paris/jean de la fontaine/77,operational,0,station,2018,4,6,5,46
3738,21 rue de chateaudun,4,4,0,0,0,nonexistent,paris,paris-chateaudun-21,station,"48.875921, 2.3382898",75009,paris/chateaudun/21,operational,0,station,2018,4,2,12,38
3739,26 avenue duquesne,2,2,0,0,0,operational,paris,paris-duquesne-26,station,"48.8511276, 2.3106373",75007,paris/duquesne/26,operational,2,station,2018,4,1,16,56
3740,88 avenue ledru-rollin,0,0,0,0,2,operational,paris,paris-ledrurollin-88,station,"48.8506483, 2.3754501",75012,paris/ledru-rollin/88,operational,5,station,2018,4,2,9,54
3741,153 rue jean jaurã¨s,1,1,0,0,0,nonexistent,villejuif,villejuif-jeanjaures-153,station,"48.7891489, 2.3670245",94800,villejuif/jean jaurã¨s/153,operational,5,station,2018,4,5,1,46
3742,12 rue chernoviz,3,3,0,0,0,nonexistent,paris,paris-chernoviz-12,station,"48.85775, 2.281404",75016,paris/chernoviz/12,operational,1,station,2018,4,2,9,5
3743,125 rue diderot,5,5,0,0,0,nonexistent,drancy,drancy-diderot-125,station,"48.9196895, 2.4288043",93700,drancy/diderot/125,operational,0,station,2018,4,5,5,9
3744,6 rue isidore nerat,6,6,0,1,0,nonexistent,aulnay-sous-bois,aulnaysousbois-isidorenerat-6,station,"48.9301033, 2.4951334",93600,aulnay-sous-bois/isidore nerat/6,operational,0,station,2018,4,5,0,30
3745,54 rue hã©ricart,2,2,0,0,0,nonexistent,paris,paris-hericart-54,station,"48.8490157, 2.2874011",75015,paris/hã©ricart/54,operational,0,station,2018,4,8,8,44
3746,21 rue de chateaudun,1,1,0,0,0,nonexistent,paris,paris-chateaudun-21,station,"48.875921, 2.3382898",75009,paris/chateaudun/21,operational,3,station,2018,4,1,22,16
3747,145 rue de tolbiac,3,3,0,0,0,operational,paris,paris-tolbiac-145,station,"48.8260824, 2.3580488",75013,paris/tolbiac/145,operational,1,station,2018,4,3,17,20
3748,13 rue ernest psichari,0,0,0,0,1,operational,paris,paris-ernestpsichari-13,station,"48.8561697, 2.3080758",75007,paris/ernest psichari/13,operational,5,station,2018,4,6,16,0
3749,46 avenue de villiers,3,3,0,0,0,operational,paris,paris-villiers-46,station,"48.8832876, 2.3080623",75017,paris/villiers/46,operational,0,station,2018,4,5,11,13
3750,62 rue ramey,3,3,0,0,0,operational,paris,paris-ramey-62,station,"48.8916426, 2.3449781",75018,paris/ramey/62,operational,2,station,2018,4,3,10,48
3751,44 rue sã©bastien mercier,5,5,0,0,0,nonexistent,paris,paris-sebastienmercier-44,station,"48.8439105, 2.2796928",75015,paris/sã©bastien mercier/44,operational,1,station,2018,4,5,18,38
3752,3 avenue lã©o lagrange,3,3,0,0,0,nonexistent,montreuil,montreuil-leolagrange-3,station,"48.876546, 2.4553035",93100,montreuil/lã©o lagrange/3,operational,4,station,2018,4,3,4,23
3753,8 rue goubet,2,2,0,0,1,operational,paris,paris-goubet-8,station,"48.8848179, 2.3901243",75019,paris/goubet/8,operational,4,station,2018,4,9,13,22
3754,30 rue marcel bontemps,4,4,1,1,0,nonexistent,boulogne-billancourt,boulognebillancourt-marcelbontemps-30,station,"48.8261171, 2.2407124",92100,boulogne-billancourt/marcel bontemps/30,operational,0,station,2018,4,1,20,33
3755,33 rue de la tuilerie,2,2,0,0,0,nonexistent,suresnes,suresnes-tuilerie-33,station,"48.8618708, 2.2133061",92150,suresnes/tuilerie/33,operational,4,station,2018,4,6,10,26
3756,42 rue pierre brossolette,6,6,0,0,0,nonexistent,colombes,colombes-pierrebrossolette-42,station,"48.9095967, 2.2387915",92700,colombes/pierre brossolette/42,operational,0,station,2018,4,5,22,55
3757,115 boulevard pereire,5,5,0,1,0,operational,paris,paris-pereire-115,station,"48.88576, 2.299225",75017,paris/pereire/115,operational,0,station,2018,4,1,3,0
3758,1 place de la rã©publique,0,0,0,0,0,nonexistent,levallois-perret,levalloisperret-hoteldeville-parking,parking,"48.89331, 2.28894",92300,levallois-perret/hã´tel de ville/parking,operational,4,station,2018,4,1,12,42
3759,192 rue de la croix nivert,0,0,0,0,0,nonexistent,paris,paris-croixnivert-192,station,"48.8388875, 2.2892983",75015,paris/croix nivert/192,operational,3,station,2018,4,1,17,44
3760,20 avenue raphaã«l,4,4,0,0,0,operational,paris,paris-raphael-20,station,"48.85926, 2.267881",75016,paris/raphaã«l/20,operational,0,station,2018,4,3,15,2
3761,4 rue alexis de tocqueville,4,4,0,0,0,nonexistent,antony,antony-alexisdetocqueville-4,station,"48.7326149, 2.3141819",92160,antony/alexis de tocqueville/4,operational,2,station,2018,4,7,12,44
3762,65 rue renã© cros,5,5,0,0,0,nonexistent,bagneux,bagneux-renecros-65,station,"48.79932, 2.304576",92220,bagneux/renã© cros/65,operational,0,station,2018,4,2,22,28
3763,106 avenue du vieux chemin de saint-denis,3,3,0,0,0,nonexistent,gennevilliers,gennevilliers-vieuxchemindesaintdenis-106,station,"48.9314957, 2.31971359",92230,gennevilliers/vieux chemin de saint-denis/106,operational,3,station,2018,4,5,9,10
3764,245 rue de tolbiac,5,5,0,0,0,operational,paris,paris-tolbiac-245,station,"48.8262319, 2.3424498",75013,paris/tolbiac/245,operational,0,station,2018,4,3,5,41
3765,24 rue du chã¢teau landon,4,4,0,0,0,operational,paris,paris-chateaulandon-24,station,"48.8814921, 2.3629571",75010,paris/chã¢teau landon/24,operational,0,station,2018,4,5,9,54
3766,65 rue renã© cros,6,6,0,0,0,nonexistent,bagneux,bagneux-renecros-65,station,"48.79932, 2.304576",92220,bagneux/renã© cros/65,operational,0,station,2018,4,6,9,4
3767,128 avenue de la rã©publique,1,1,0,0,1,operational,paris,paris-republique-128,station,"48.8629398, 2.386178",75011,paris/rã©publique/128,operational,4,station,2018,4,1,20,36
3768,26 boulevard jourdan,3,3,0,0,2,operational,paris,paris-jourdan-26,station,"48.8207604, 2.3370783",75014,paris/jourdan/26,operational,3,station,2018,4,6,5,52
3769,6 rue de metz,2,2,0,1,0,nonexistent,paris,paris-metz-6,station,"48.87081, 2.354076",75010,paris/metz/6,operational,0,station,2018,4,8,17,55
3770,265 rue de belleville,6,6,0,0,0,operational,paris,paris-belleville-265,station,"48.87559, 2.399738",75020,paris/belleville/265,operational,0,station,2018,4,9,2,16
3771,10 rue du docteur leray,2,2,1,1,0,operational,paris,paris-leray-10,station,"48.82325, 2.354296",75013,paris/leray/10,operational,0,station,2018,4,2,22,41
3772,139 boulevard de grenelle,5,5,0,0,0,operational,paris,paris-grenelle-139,station,"48.8483434, 2.3010296",75015,paris/grenelle/139,operational,0,station,2018,4,8,9,54
3773,94 avenue de saint-mandã©,4,4,0,1,0,operational,paris,paris-saintmande-94,station,"48.8444, 2.407044",75012,paris/saint-mandã©/94,operational,0,station,2018,4,4,21,1
3774,30 rue marcel vigneron,0,0,0,0,0,nonexistent,arcueil,arcueil-marcelvigneron-30,station,"48.80365, 2.342448",94110,arcueil/marcel vigneron/30,operational,5,station,2018,4,5,11,51
3775,5 rue de bellechasse,0,0,0,0,0,nonexistent,paris,paris-bellechasse-5,station,"48.8598769, 2.3245048",75007,paris/bellechasse/5,operational,4,station,2018,4,3,5,8
3776,21 boulevard des invalides,4,4,0,0,1,operational,paris,paris-invalides-21,station,"48.8558178, 2.3152447",75007,paris/invalides/21,operational,2,station,2018,4,6,10,55
3777,20 rue saint john perse,5,5,0,1,0,nonexistent,limeil-brã©vannes,limeilbrevannes-saintjohnperse-20,station,"48.7508, 2.473075",94450,limeil-brã©vannes/saint john perse/20,operational,1,station,2018,4,6,1,34
3778,166 promenade du verger,3,3,0,0,0,nonexistent,issy-les-moulineaux,issylesmoulineaux-promenadeduverger-166,station,"48.81731, 2.27009",92130,issy-les-moulineaux/promenade du verger/166,operational,2,station,2018,4,3,11,29
3779,15 bis rue de tolbiac,0,0,0,1,0,nonexistent,paris,paris-tolbiac-15,station,"48.8292818, 2.3744385",75013,paris/tolbiac/15,operational,2,station,2018,4,4,11,52
3780,157 rue saint-maur,1,1,0,1,0,nonexistent,paris,paris-saintmaur-157,station,"48.8686522, 2.374656",75011,paris/saint-maur/157,operational,2,station,2018,4,9,5,59
3781,15 place du gã©nã©ral de gaulle,6,6,0,0,0,nonexistent,montreuil,montreuil-degaulle-15,station,"48.8682727, 2.4328728",93100,montreuil/de gaulle/15,operational,1,station,2018,4,4,22,20
3782,31 boulevard national,0,0,0,0,0,nonexistent,la garenne-colombes,lagarennecolombes-national-31,station,"48.90347, 2.239274",92250,la garenne-colombes/national/31,broken,0,station,2018,4,9,1,40
3783,62 rue jean-jacques rousseau,3,3,0,0,0,nonexistent,paris,paris-jeanjacquesrousseau-62,station,"48.8640888, 2.3437342",75001,paris/jean-jacques rousseau/62,operational,0,station,2018,4,9,16,57
3784,107 quai de valmy,3,3,0,0,0,operational,paris,paris-valmy-107,station,"48.87484, 2.36289",75010,paris/valmy/107,operational,2,station,2018,4,4,5,46
3785,37 rue leblanc,0,0,0,0,0,nonexistent,paris,paris-citroencevennes-parking,parking,"48.83874, 2.27641",75015,paris/citroã«n cã©vennes/parking,broken,0,station,2018,4,8,19,23
3786,18 avenue du marã©chal juin,0,0,0,0,0,nonexistent,meudon-la-forãªt,meudon-marechaljuin-18,station,"48.788083, 2.216266",92360,meudon/marã©chal juin/18,operational,6,station,2018,4,5,21,17
3787,46 rue pernety,0,0,0,0,0,nonexistent,paris,paris-pernety-46,station,"48.8343392, 2.3178674",75014,paris/pernety/46,operational,4,station,2018,4,2,21,24
3788,81 avenue ãdouard vaillant,4,4,0,0,0,nonexistent,boulogne-billancourt,boulognebillancourt-edouardvaillant-81,station,"48.8344135, 2.2464756",92100,boulogne-billancourt/ãdouard vaillant/81,operational,2,station,2018,4,3,3,7
3789,36 boulevard richard lenoir,0,0,0,0,0,nonexistent,paris,paris-richardlenoir-36,station,"48.857259, 2.37139",75011,paris/richard lenoir/36,operational,3,station,2018,4,4,0,56
3790,3 place du louvre,0,0,0,0,0,nonexistent,paris,paris-louvre-3,parking,"48.8593929, 2.3402943",75001,paris/louvre/3,operational,5,station,2018,4,2,22,24
3791,77 boulevard exelmans,1,1,0,1,0,nonexistent,paris,paris-exelmans-77,station,"48.8432612, 2.259497",75016,paris/exelmans/77,operational,2,station,2018,4,2,8,18
3792,204 rue dâestienne dâorves,5,5,0,0,0,nonexistent,verriã¨res-le-buisson,verriereslebuisson-destiennedorves-204,station,"48.7409291, 2.2523628",91370,verriã¨res-le-buisson/d'estienne d'orves/204,operational,2,station,2018,4,7,14,6
3793,47 rue navier,4,4,0,0,1,operational,paris,paris-navier-47,station,"48.8957574, 2.3242009",75017,paris/navier/47,operational,1,station,2018,4,8,8,51
3794,45 avenue de la bourdonnais,1,1,0,0,1,operational,paris,paris-bourdonnais-45,station,"48.85807, 2.299582",75007,paris/bourdonnais/45,operational,3,station,2018,4,3,21,26
3795,17 rue custine,1,1,0,0,1,operational,paris,paris-custine-17,station,"48.8883596, 2.3480345",75018,paris/custine/17,operational,3,station,2018,4,8,10,29
3796,12 rue milton,0,0,0,1,1,operational,paris,paris-milton-12,station,"48.8777212, 2.3409177",75009,paris/milton/12,operational,3,station,2018,4,4,18,32
3797,11 place stalingrad,4,4,0,1,0,nonexistent,suresnes,suresnes-stalingrad-11,station,"48.86322, 2.201247",92150,suresnes/stalingrad/11,operational,1,station,2018,4,1,5,28
3798,9 rue de la gare,5,5,0,1,0,nonexistent,nanterre,nanterre-gare-9,station,"48.89591, 2.198215",92000,nanterre/gare/9,operational,0,station,2018,4,1,22,22
3799,7 rue du colonel driant,0,0,0,0,0,nonexistent,paris,paris-coloneldriant-7,station,"48.8633915, 2.3403966",75001,paris/colonel driant/7,operational,1,station,2018,4,7,17,34
3800,105 bis rue pelleport,3,3,0,0,0,operational,paris,paris-pelleport-105,station,"48.86959, 2.400348",75020,paris/pelleport/105,operational,1,station,2018,4,8,2,12
3801,2 rue georges berger,1,1,0,0,2,operational,paris,paris-georgesberger-2,station,"48.88093, 2.309852",75017,paris/georges berger/2,operational,5,station,2018,4,6,17,14
3802,97 rue de charenton,3,3,0,0,2,operational,paris,paris-charenton-97,station,"48.8476733, 2.377312",75012,paris/charenton/97,operational,3,station,2018,4,5,15,41
3803,38 ter rue du mont valã©rien,3,3,0,0,0,operational,saint-cloud,saintcloud-montvalerien-38,station,"48.8569103, 2.2152544",92210,saint-cloud/mont valã©rien/38,operational,1,station,2018,4,2,11,10
3804,35 rue louis blanc,4,4,0,0,0,nonexistent,saint-ouen,saintouen-louisblanc-35,station,"48.9072038, 2.3314347",93400,saint-ouen/louis blanc/35,operational,1,station,2018,4,6,2,7
3805,145 rue de tolbiac,5,5,0,0,0,operational,paris,paris-tolbiac-145,station,"48.8260824, 2.3580488",75013,paris/tolbiac/145,operational,0,station,2018,4,2,10,44
3806,1 rue de wolfenbã¼ttel,2,2,0,2,0,nonexistent,sã¨vres,sevres-wolfenbuttel-1,station,"48.812502, 2.213332",92310,sã¨vres/wolfenbã¼ttel/1,operational,1,station,2018,4,8,10,31
3807,210 rue de courcelles,0,0,0,0,0,broken,paris,paris-courcelles-210,station,"48.8867348, 2.2955406",75017,paris/courcelles/210,broken,0,station,2018,4,2,2,38
3808,32 boulevard jean-baptiste oudry,2,2,0,0,0,nonexistent,crã©teil,creteil-jeanbaptisteoudry-32,station,"48.7738474, 2.4600815",94000,crã©teil/jean-baptiste oudry/32,operational,4,station,2018,4,3,14,15
3809,35 avenue du gã©nã©ral leclerc,0,0,0,0,0,nonexistent,bourg-la-reine,bourglareine-leclerc-35,station,"48.7847049, 2.3176864",92340,bourg-la-reine/leclerc/35,broken,0,station,2018,4,5,7,52
3810,58 rue saint placide,0,0,0,0,1,operational,paris,paris-saintplacide-58,station,"48.8473613, 2.3263246",75006,paris/saint placide/58,operational,2,station,2018,4,3,13,15
3811,1bis rue ravignan,6,6,0,0,0,operational,paris,paris-ravignan-1,station,"48.8850802, 2.3375536",75018,paris/ravignan/1,operational,0,station,2018,4,4,22,56
3812,2 place joffre,3,3,0,0,0,nonexistent,paris,paris-joffreecolemilitaire-parking,parking,"48.85425, 2.30503",75007,paris/joffre ecole militaire/parking,operational,3,station,2018,4,1,21,14
3813,8 rue rã©musat,5,5,0,0,0,operational,paris,paris-remusat-8,space,"48.8478478, 2.2723059",75016,paris/rã©musat/8,operational,0,full_station,2018,4,4,0,57
3814,2 avenue charles de gaulle,5,5,0,1,0,nonexistent,le chesnay,lechesnay-charlesdegaulle-2,station,"48.8291166, 2.1165247",78150,le chesnay/charles de gaulle/2,operational,0,station,2018,4,1,3,9
3815,116 rue sadi carnot,4,4,0,0,1,operational,drancy,drancy-sadicarnot-116,station,"48.9258333, 2.4403004",93700,drancy/sadi carnot/116,operational,2,station,2018,4,7,11,32
3816,23 boulevard de clichy,4,4,0,0,0,operational,paris,paris-clichy-23,station,"48.8826, 2.3363",75009,paris/clichy/23,operational,1,station,2018,4,4,2,53
